"sbd","toan","ngu_van","ngoai_ngu","vat_li","hoa_hoc","sinh_hoc","lich_su","dia_li","gdcd","ma_ngoai_ngu"
18014805,6.4,8.5,8.6,NA,NA,NA,7,6.75,9.25,"Cantonese"
18014876,7,8.75,6,5.25,4.5,6.75,NA,NA,NA,"Cantonese"
18014924,7.8,7.5,7.8,8.25,4.5,5.5,NA,NA,NA,"Cantonese"
18014973,7.6,8.75,8,NA,NA,NA,8.75,7.75,9.25,"Cantonese"
18015014,8,8.75,7.2,NA,NA,NA,7.5,8.25,9.5,"Cantonese"
18015022,8.2,9,9.2,6.25,6.75,6.25,NA,NA,NA,"Cantonese"
18015499,6.4,8.25,3.6,NA,NA,NA,7.75,7.25,9.5,"Cantonese"
18015625,7.6,9.25,7.6,NA,NA,NA,7.25,8.5,9.75,"Cantonese"
18016089,3.2,6.5,2.8,NA,NA,NA,7.25,7,7.5,"Cantonese"
18016092,4,5.5,3.2,NA,NA,NA,4.75,7,8,"Cantonese"
18016093,3,7.75,1.6,NA,NA,NA,4,5.5,8,"Cantonese"
18016094,4.8,6.25,5,NA,NA,NA,4.5,5.75,6.5,"Cantonese"
18016098,4.6,4.25,3.6,NA,NA,NA,4.25,6.75,5.25,"Cantonese"
18016099,5.4,6,1.8,NA,NA,NA,6.75,6.75,9.25,"Cantonese"
18016118,5.6,8.25,6.6,NA,NA,NA,6.5,7,9.25,"Cantonese"
18016125,4.4,5.25,5.2,NA,NA,NA,5.75,4.5,6.5,"Cantonese"
18016130,4.2,6.5,3.4,NA,NA,NA,6.75,8,8.75,"Cantonese"
18016134,2.8,7.25,3.4,NA,NA,NA,5.25,6,8.25,"Cantonese"
18016138,3.2,7,5.2,NA,NA,NA,5.5,6.25,8,"Cantonese"
18016143,6.2,7.25,5,NA,NA,NA,5.25,6.75,8.25,"Cantonese"
18016145,3.2,8,2.8,NA,NA,NA,4.75,6.25,7.5,"Cantonese"
18016148,4.8,6,3,NA,NA,NA,4.5,5.25,7.5,"Cantonese"
18016152,4.4,5.75,4.8,NA,NA,NA,4.5,5.5,7,"Cantonese"
18016156,2.6,6,2.8,NA,NA,NA,4,3,6.5,"Cantonese"
18016158,4.2,7.25,3.4,NA,NA,NA,8.25,6,6.25,"Cantonese"
18016168,3.2,7,2.8,NA,NA,NA,5.5,4.5,8.5,"Cantonese"
18016170,4.8,5,5,NA,NA,NA,5.5,6.5,7,"Cantonese"
18016172,4.8,7,4.2,NA,NA,NA,6.25,8,8.25,"Cantonese"
18016175,5.2,7.5,4,NA,NA,NA,5.75,7,7.25,"Cantonese"
18016176,5,6.5,3.2,NA,NA,NA,7.25,5.75,7,"Cantonese"
18016179,6.2,7,3.8,NA,NA,NA,6,7,7.75,"Cantonese"
18016183,3.6,7,3.8,NA,NA,NA,4.5,6.5,7.5,"Cantonese"
18016186,4.6,7,6,NA,NA,NA,5.75,7.5,7.75,"Cantonese"
18016187,4,7,4,NA,NA,NA,6,7.75,8,"Cantonese"
18016188,4.2,6.5,3.8,NA,NA,NA,6.25,7,7.75,"Cantonese"
18016207,4.2,6.5,5.6,NA,NA,NA,6.5,6.5,8.5,"Cantonese"
18016210,4.8,7.5,3.2,NA,NA,NA,5.5,5.25,6,"Cantonese"
18016212,4.8,6,4.2,NA,NA,NA,5,7,7,"Cantonese"
18016213,4,7.5,4.6,NA,NA,NA,5.75,6.75,6.75,"Cantonese"
18016218,6.2,8.25,6.4,NA,NA,NA,9,8.25,9.25,"Cantonese"
18016221,4,5.5,4.4,NA,NA,NA,4.75,7.25,7.25,"Cantonese"
18016222,4,7,4.6,NA,NA,NA,6.5,6.75,8.25,"Cantonese"
18016228,3.4,7.25,3.4,NA,NA,NA,7.25,6,9.5,"Cantonese"
18016231,5.8,6.75,4.2,NA,NA,NA,5.5,7.75,8,"Cantonese"
18016253,4.8,6.25,4.8,NA,NA,NA,6,5.75,9,"Cantonese"
18016254,3.4,7.25,3.8,NA,NA,NA,5,7.25,7.5,"Cantonese"
18016258,2.4,7,4.6,NA,NA,NA,6,6,6.75,"Cantonese"
18016264,7.2,8,4.8,NA,NA,NA,6.5,7.75,9.75,"Cantonese"
18016265,4.4,7.75,2.6,NA,NA,NA,4.75,7,6.25,"Cantonese"
18016267,4.4,6.5,4.4,NA,NA,NA,4.25,6,6.75,"Cantonese"
18016273,4.4,6.75,3.8,NA,NA,NA,5.25,7,6.5,"Cantonese"
18016290,6.2,6.75,3.2,NA,NA,NA,4.25,7.5,7.25,"Cantonese"
18016300,4.2,7.5,3.6,NA,NA,NA,4.5,5.75,7,"Cantonese"
18016302,6.8,8.25,5.6,NA,NA,NA,8.5,9.25,9.25,"Cantonese"
18016306,6.2,5.25,3.2,NA,NA,NA,7,7.5,8.5,"Cantonese"
18016307,5.8,3,3.6,NA,NA,NA,6.5,5.25,6.25,"Cantonese"
18016310,6,6.75,3.2,NA,NA,NA,7.5,7.25,8.75,"Cantonese"
18016311,6,6.75,5.2,NA,NA,NA,6.5,7,7.75,"Cantonese"
18016317,5,8,4.2,NA,NA,NA,6.75,6.5,9.25,"Cantonese"
18016318,6.4,9.25,8.6,NA,NA,NA,7,7.25,8.5,"Cantonese"
18016319,5.2,7,4,NA,NA,NA,5.25,7,8.75,"Cantonese"
18016320,4.8,7.5,5.2,NA,NA,NA,8.5,5.25,8.25,"Cantonese"
18016324,7.6,8.25,7.8,NA,NA,NA,7.75,8.75,9.25,"Cantonese"
18016325,5.4,8.25,6.8,NA,NA,NA,9.25,8.75,9,"Cantonese"
18016329,3.4,6.5,5,NA,NA,NA,6.75,5.75,7.25,"Cantonese"
18016335,4.6,6.25,4,NA,NA,NA,5.5,6.25,6.5,"Cantonese"
18016340,3.4,5.5,5.4,NA,NA,NA,2.75,5.75,7.5,"Cantonese"
18016341,5.2,6,6.4,NA,NA,NA,7,6.25,6.25,"Cantonese"
18016342,4.6,7.5,6.2,NA,NA,NA,6.25,7.25,7.5,"Cantonese"
18016347,6,5.5,2.6,NA,NA,NA,5.75,6,7.5,"Cantonese"
18016353,6.4,6.5,4.4,NA,NA,NA,7.5,6,8.25,"Cantonese"
18016358,4.2,7,5.6,NA,NA,NA,5.25,7.25,6.5,"Cantonese"
18016360,6.4,7.5,7.4,NA,NA,NA,7.75,7,9.25,"Cantonese"
18016368,2.8,7,3.2,NA,NA,NA,6.5,7.75,8.5,"Cantonese"
18016372,2.4,7.25,5.4,NA,NA,NA,6.25,6,8.75,"Cantonese"
18016376,3.4,5.25,2.2,NA,NA,NA,5.5,6.5,6.75,"Cantonese"
18016379,5.6,6.25,7.6,NA,NA,NA,5.75,7.25,9,"Cantonese"
18016384,4.8,5.5,3,NA,NA,NA,6.75,6.75,7,"Cantonese"
18016385,3.2,5.5,6.4,NA,NA,NA,4.25,5,7,"Cantonese"
18016386,4.8,6.75,3.8,NA,NA,NA,5.75,7,8.25,"Cantonese"
18016398,2.4,6.5,3.6,NA,NA,NA,4.5,5,6.25,"Cantonese"
18016406,4.4,6.5,3.2,NA,NA,NA,4.75,5,6,"Cantonese"
18016407,5.6,7.25,4.8,NA,NA,NA,7.25,6.25,7.25,"Cantonese"
18016409,5.8,6.5,4.4,NA,NA,NA,5.25,8.25,8.75,"Cantonese"
18016410,5.6,7,5,NA,NA,NA,5.25,5.75,7.5,"Cantonese"
18016435,4.6,7.5,5,NA,NA,NA,6.5,6.25,8,"Cantonese"
18016447,3.8,6.75,4,NA,NA,NA,5.25,6.25,7.75,"Cantonese"
18016449,5.6,8,4.6,NA,NA,NA,6.5,7.5,8,"Cantonese"
18016453,3.2,5.25,4.6,NA,NA,NA,7.25,7.75,6.75,"Cantonese"
18016984,7.4,9,7,NA,NA,NA,7,7.75,8.75,"Cantonese"
18017076,6,7.75,5.2,NA,NA,NA,6.25,6.75,7.25,"Cantonese"
18017104,7.2,8.25,8,NA,NA,NA,8.75,8.75,9.5,"Cantonese"
18017143,7.6,8.5,6.4,NA,NA,NA,7.25,7.25,8.5,"Cantonese"
18017152,6.8,8,7.6,NA,NA,NA,7,7.25,7.75,"Cantonese"
18017174,6.4,8.25,7.4,NA,NA,NA,6.75,8.5,7.5,"Cantonese"
18017233,6.8,8.25,5.4,NA,NA,NA,8.25,8.75,8.5,"Cantonese"
18017238,7.6,8,7.2,NA,NA,NA,7,9,8.75,"Cantonese"
18017256,6.2,7.5,4.6,NA,NA,NA,8.25,7.75,9.25,"Cantonese"
18017413,5.2,7.5,6.8,NA,NA,NA,7.5,8.25,9.25,"Cantonese"
18017417,6,8.75,6.4,NA,NA,NA,7,7.25,9,"Cantonese"
18017608,7.4,7.75,6.4,7.25,8,6.25,NA,NA,NA,"Cantonese"
18018036,7.4,8.5,6.6,NA,NA,NA,6.75,6.75,9,"Cantonese"
18018157,7.2,9.5,7.8,NA,NA,NA,9,6.25,7.75,"Cantonese"
18018266,7.8,9,6.4,6.25,7.75,6.75,NA,NA,NA,"Cantonese"
18018499,7.2,6.25,3.2,NA,NA,NA,6.5,8.5,9,"Cantonese"
18018681,8,8.25,8,NA,NA,NA,5.75,8.25,9.25,"Cantonese"
18018728,7.6,8.75,8.8,NA,NA,NA,6.75,8.25,8.5,"Cantonese"
18018741,8.6,9.25,9.8,NA,NA,NA,9.5,8.5,9.5,"Cantonese"
18018743,7.2,8.75,8.2,NA,NA,NA,6.75,9.25,8.5,"Cantonese"
18018770,6.2,9.25,8,NA,NA,NA,6.5,6.5,8,"Cantonese"
18018809,7.6,9.75,9.2,NA,NA,NA,9,9.5,9.75,"Cantonese"
18018824,8,8.5,8.8,NA,NA,NA,7.75,8.75,10,"Cantonese"
18018845,7.2,9.25,8.2,NA,NA,NA,6.75,7.25,9.5,"Cantonese"
18018867,8,9,9,NA,NA,NA,5.5,7.25,9.5,"Cantonese"
18018886,8,9,8.2,NA,NA,NA,7,8,8.5,"Cantonese"
18018962,7,8,9,NA,NA,NA,6.5,8.25,9.25,"Cantonese"
18018964,7.2,8.5,8.8,NA,NA,NA,7.5,8.5,8.75,"Cantonese"
18018992,7.8,9.25,9.2,NA,NA,NA,7.25,7,9,"Cantonese"
18018995,7.8,9,8,NA,NA,NA,7.5,8.5,9.25,"Cantonese"
18018996,7.8,9.25,9.4,NA,NA,NA,8.5,8.5,9,"Cantonese"
18019018,7.8,9,9.4,NA,NA,NA,7.25,6.25,8,"Cantonese"
18019036,8.6,9.25,9.4,NA,NA,NA,8.5,9.5,9.5,"Cantonese"
18019051,8.8,8.75,9.6,NA,NA,NA,8.25,9.25,9.75,"Cantonese"
18019058,7.2,8.25,8.4,NA,NA,NA,6.75,8.75,9.25,"Cantonese"
18019161,8,8.25,9.4,NA,NA,NA,9.25,8.75,9.75,"Cantonese"
18019165,8.4,9.25,9.6,NA,NA,NA,6.5,8,9,"Cantonese"
18019170,7.8,8.75,9.6,NA,NA,NA,8.75,8.5,9.5,"Cantonese"
18019192,4.8,8.75,10,NA,NA,NA,8.5,8.25,9.25,"Cantonese"
18019193,7,8.25,9.2,NA,NA,NA,9.25,8.5,9.25,"Cantonese"
18019236,8.4,8.75,8.2,5,8.5,9,NA,NA,NA,"Cantonese"
18019241,8,8.75,8.4,NA,NA,NA,8,8.5,9.5,"Cantonese"
18019250,8.6,9,9.2,NA,NA,NA,7.25,8,9,"Cantonese"
18019269,8.2,8.5,8.8,NA,NA,NA,7.25,8.5,9.5,"Cantonese"
18019275,7.8,8.5,9,8,7.5,6.5,NA,NA,NA,"Cantonese"
18019306,8.8,8.75,9.8,NA,NA,NA,7.75,8.75,9.25,"Cantonese"
18019372,6.8,8.5,9.4,NA,NA,NA,7,9,10,"Cantonese"
18019586,7.4,9,9.2,NA,NA,NA,6.5,7.75,8.25,"Cantonese"
18019665,6.2,8.75,8.8,NA,NA,NA,8.5,8.5,9,"Cantonese"
18019716,8.2,8.75,8.4,NA,NA,NA,5.5,8.25,8.75,"Cantonese"
18019734,8.2,8.75,8,NA,NA,NA,7.5,7.5,8.5,"Cantonese"
18019854,7.6,9,9,NA,NA,NA,7.5,8.75,8.75,"Cantonese"
18019900,6.8,7.75,5.4,NA,NA,NA,4.5,7.75,NA,"Cantonese"
18020026,7.2,9,8,NA,NA,NA,9.25,8,9.25,"Cantonese"
18020032,7.2,8.75,7.6,NA,NA,NA,6,7.5,9,"Cantonese"
18020224,6.6,8,5.6,NA,NA,NA,6.5,8,8.75,"Cantonese"
18020548,7.8,7.75,7.4,NA,NA,NA,6,7,7.5,"Cantonese"
18020564,8.2,8.75,7,5.5,5.5,5.75,NA,NA,NA,"Cantonese"
18020565,7.2,8.5,7.2,NA,NA,NA,5.25,7,8,"Cantonese"
18020569,7.8,8.25,7.8,NA,NA,NA,7.75,8.25,9,"Cantonese"
18020571,8,8.5,8.8,NA,NA,NA,8.25,7.5,9.25,"Cantonese"
18020576,7.4,7.75,8.4,7.5,8.25,8,NA,NA,NA,"Cantonese"
18020669,8,8.25,8,NA,NA,NA,8.5,9.25,9.25,"Cantonese"
18020714,6.2,7.75,6.4,NA,NA,NA,7.75,7.75,NA,"Cantonese"
18020761,8.4,8.5,6.8,NA,NA,NA,7.75,7.25,8.75,"Cantonese"
18020775,7.4,7.75,4.8,NA,NA,NA,4,7,9.25,"Cantonese"
18020785,7.6,7.5,6.6,NA,NA,NA,8.25,6.75,9.25,"Cantonese"
18020807,6,8.25,6,NA,NA,NA,8.75,8.25,9,"Cantonese"
18020836,6.6,8.5,9,NA,NA,NA,7.25,8,8.75,"Cantonese"
18021077,7,7.75,5.4,NA,NA,NA,8.75,9.25,9.25,"Cantonese"
18021087,5.6,7.75,4,NA,NA,NA,5.5,6.75,8,"Cantonese"
18021248,4.4,8.5,5.6,NA,NA,NA,4.5,5.25,7,"Cantonese"
18021360,7.4,8.25,8.6,NA,NA,NA,8.5,8,9.5,"Cantonese"
18021697,8,8,6.2,NA,NA,NA,6.25,6.5,8.25,"Cantonese"
18021712,6,7.5,5.8,NA,NA,NA,6.75,7.25,7.25,"Cantonese"
19000143,7,9.5,7.4,NA,NA,NA,9,10,9.5,"Cantonese"
19000214,8,9.25,6.4,NA,NA,NA,9.5,10,9.75,"Cantonese"
19000225,8.2,8.75,8,8.5,8,8.25,NA,NA,NA,"Cantonese"
19000279,8.4,9.5,8.2,NA,NA,NA,8,10,9.5,"Cantonese"
19000286,8.8,9.75,8.6,7.75,9,8.5,NA,NA,NA,"Cantonese"
19000301,6.8,9.5,9.2,NA,NA,NA,7.25,9,8.5,"Cantonese"
19000336,8.6,9.5,9.4,NA,NA,NA,7.5,9.75,8,"Cantonese"
19000391,8.6,9.75,9.4,4.75,4.5,4.75,NA,NA,NA,"Cantonese"
19000517,8.4,9.75,7.4,7,8.25,6,NA,NA,NA,"Cantonese"
19000689,7.8,9.5,8,NA,NA,NA,7,9.5,8.75,"Cantonese"
19000703,8.2,8,9,7.25,5,7,NA,NA,NA,"Cantonese"
19000868,8.6,8.5,8.4,NA,NA,NA,7.5,8,9.5,"Cantonese"
19000878,8.8,9.5,8,NA,NA,NA,7.5,6,6.25,"Cantonese"
19000932,9,9,8,NA,NA,NA,6.5,9,8.75,"Cantonese"
19000934,8,7.5,5.8,NA,NA,NA,6.5,7.25,7.75,"Cantonese"
19001002,8.2,9.25,8.6,5.25,4.75,7,NA,NA,NA,"Cantonese"
19001045,8,8.75,8.4,NA,NA,NA,7,8,8.75,"Cantonese"
19001061,8.2,8.75,7.6,5.5,7.25,6.25,NA,NA,NA,"Cantonese"
19001094,8.6,9.5,7.8,5.25,7.75,5.25,NA,NA,NA,"Cantonese"
19001095,8.4,9.25,7.6,5.25,5.75,6.25,NA,NA,NA,"Cantonese"
19001190,8,9.5,6.6,NA,NA,NA,7.75,7.5,9.25,"Cantonese"
19001279,6.4,8,5.6,NA,NA,NA,6,4.75,7,"Cantonese"
19001607,6.8,9.5,7,NA,NA,NA,6.25,6.25,7.25,"Cantonese"
19002129,6.4,8.75,7.6,NA,NA,NA,9.25,9.5,NA,"Cantonese"
19002173,7.6,8.5,7.4,7.5,7,6,NA,NA,NA,"Cantonese"
19002695,8.2,8.25,8.6,NA,NA,NA,NA,NA,NA,"Cantonese"
19002984,4.8,8.5,6,NA,NA,NA,6.25,6,6.5,"Cantonese"
19003585,6.8,8.25,6.8,NA,NA,NA,7.5,9.25,8,"Cantonese"
19004110,8,8.25,8.6,8,3.75,6.75,NA,NA,NA,"Cantonese"
19004118,7.6,9.5,7.6,NA,NA,NA,4.25,7.25,9.5,"Cantonese"
19004226,8.2,9,7,4.5,6.75,5.25,NA,NA,NA,"Cantonese"
19004473,8.2,9,7.8,NA,NA,NA,6.75,8.25,8.75,"Cantonese"
19004576,7.4,9.5,7.6,6.25,8.5,6.5,NA,NA,NA,"Cantonese"
19004610,8.2,9.25,5.8,NA,NA,NA,8.5,7,9,"Cantonese"
19004823,7.8,9.5,7.6,NA,NA,NA,8,8.5,9,"Cantonese"
19004922,7.4,9.25,8.2,NA,NA,NA,6.75,8.25,9.25,"Cantonese"
19004967,7,8.25,5.8,6.25,6,6.75,NA,NA,NA,"Cantonese"
19005062,7.2,9.5,6.8,7,8.5,7.75,NA,NA,NA,"Cantonese"
19005443,6.4,8.25,6.4,NA,NA,NA,7,7,8.25,"Cantonese"
19005561,6.6,8.25,6,NA,NA,NA,7.25,6.25,7.25,"Cantonese"
19006132,8,9.25,6.8,NA,NA,NA,4.5,5.5,6,"Cantonese"
19006261,7.2,9,5,NA,NA,NA,7.25,7.25,8.5,"Cantonese"
19006345,7.6,9,7,NA,NA,NA,7.25,9.5,9,"Cantonese"
19006518,7.6,8.5,7.2,NA,NA,NA,7.25,7.25,8,"Cantonese"
19006519,7.4,8.5,7.6,NA,NA,NA,7.5,7.25,9.25,"Cantonese"
19006689,7.6,8.25,7.6,7.75,6.25,6,NA,NA,NA,"Cantonese"
19006730,7.6,7.75,5.8,NA,NA,NA,7.5,5.75,7.25,"Cantonese"
19006889,7.6,8.75,6.6,NA,NA,NA,9.5,10,9,"Cantonese"
19006923,7,9.5,4.8,NA,NA,NA,7,7,8.75,"Cantonese"
19006924,7.6,8.75,7.6,NA,NA,NA,5.75,7,10,"Cantonese"
19006988,8.2,8.5,7.2,6.25,6.25,6,NA,NA,NA,"Cantonese"
19007016,6.4,9.25,7.6,NA,NA,NA,7.75,7.75,8.75,"Cantonese"
19007254,5.8,8.5,8.2,NA,NA,NA,9.75,9.75,9,"Cantonese"
19007341,7,7.75,9,6.5,7.25,6,NA,NA,NA,"Cantonese"
19007495,7.6,9.5,7.8,NA,NA,NA,8,9,9,"Cantonese"
19007598,7.6,9,6.2,NA,NA,NA,7,6.25,9,"Cantonese"
19007604,7.8,9.5,6.4,NA,NA,NA,8.5,8.5,9.5,"Cantonese"
19007994,5.8,8,6.6,NA,NA,NA,6.75,7.5,8.5,"Cantonese"
19008551,7.2,9.5,5.8,NA,NA,NA,6,8,8.5,"Cantonese"
19008552,6,9.75,6.2,NA,NA,NA,7.75,8,8.25,"Cantonese"
19008926,8.6,9.25,7,NA,NA,NA,8.5,10,8.25,"Cantonese"
19009426,8.8,8.75,7.6,8,6.75,7.25,NA,NA,NA,"Cantonese"
19009617,6.2,9,7.6,NA,NA,NA,7.25,6.75,9.75,"Cantonese"
19009815,8.4,8.75,7.2,6,6.25,6,NA,NA,NA,"Cantonese"
19009845,8,9.5,8.6,NA,NA,NA,8.25,8.5,9.25,"Cantonese"
19009870,5.4,9.5,6.4,NA,NA,NA,8.75,8.75,9,"Cantonese"
19009892,5.8,9.25,5.4,NA,NA,NA,8.5,9.5,9,"Cantonese"
19009965,6.8,8,7,NA,NA,NA,7,7.5,8.5,"Cantonese"
19010087,7.6,9.75,9.2,NA,NA,NA,8.5,8.75,9.25,"Cantonese"
19010289,7.8,9.25,8.4,NA,NA,NA,7.75,6.75,8.75,"Cantonese"
19010305,7.6,9.75,9.8,NA,NA,NA,8.5,7.25,8.5,"Cantonese"
19010322,8.2,9.25,8.8,8.75,8,8.25,NA,NA,NA,"Cantonese"
19010437,8.4,9.25,8.8,NA,NA,NA,8.75,9.75,10,"Cantonese"
19010768,8.6,8.5,6.8,NA,NA,NA,8.5,8.75,8.5,"Cantonese"
19010876,8.2,9,6.2,NA,NA,NA,8.25,8.75,9.5,"Cantonese"
19011072,7.2,9.5,7,NA,NA,NA,8.75,9.75,8.5,"Cantonese"
19011073,7,8,7.4,NA,NA,NA,8,9.5,9.25,"Cantonese"
19011133,8,9.5,7.4,NA,NA,NA,8,10,9.5,"Cantonese"
19011187,8.6,8.75,5,8.5,8.25,7,NA,NA,NA,"Cantonese"
19011244,6.6,9.5,7.4,NA,NA,NA,9.25,8.5,9.5,"Cantonese"
19011282,7.6,9.5,5.6,NA,NA,NA,8.75,9,9,"Cantonese"
19011287,6.8,8.5,4.6,NA,NA,NA,7.5,7.75,8.75,"Cantonese"
19011601,7.8,8,6.6,NA,NA,NA,8.75,8.5,8.75,"Cantonese"
19011723,7.2,9.25,6,NA,NA,NA,7,8.5,8.75,"Cantonese"
19011887,7.2,7.5,6.8,7.5,7.5,7.5,NA,NA,NA,"Cantonese"
19011897,8,9.25,6,7.75,5,7.5,NA,NA,NA,"Cantonese"
19011938,8.2,9,7.6,7,7.25,8.25,NA,NA,NA,"Cantonese"
19012003,8.2,9,7.2,8.25,7.5,7.5,NA,NA,NA,"Cantonese"
19012013,7.2,8.75,7,7.75,8,7.5,NA,NA,NA,"Cantonese"
19012133,7,7.75,5.8,NA,NA,NA,7.25,7.25,8.75,"Cantonese"
19012271,5.4,8.25,8,NA,NA,NA,8,7.5,9.5,"Cantonese"
19012309,5.2,8.5,3.8,NA,NA,NA,7.5,8.5,9,"Cantonese"
19012312,6,8.25,7,NA,NA,NA,7,7.5,9,"Cantonese"
19012481,4.8,7,4.8,NA,NA,NA,3.5,5.75,6.75,"Cantonese"
19012503,6.4,7.75,7.4,NA,NA,NA,6.25,7.5,8,"Cantonese"
19012802,6.4,9,6.4,NA,NA,NA,8,7.5,8.75,"Cantonese"
19013021,6,8.75,7.8,NA,NA,NA,7.25,7.75,10,"Cantonese"
19013167,6.8,9.75,7.4,NA,NA,NA,5.5,7.75,7.5,"Cantonese"
19013604,6.2,9,5.2,NA,NA,NA,10,9.5,8.5,"Cantonese"
19014174,8.2,8.75,9.2,NA,NA,NA,8.25,8,9.25,"Cantonese"
19014504,7.8,8.75,7.2,NA,NA,NA,7,5.75,7.5,"Cantonese"
19017220,7.8,9.5,7.6,7.75,8,7.75,NA,NA,NA,"Cantonese"
19017542,8,9,8.2,NA,NA,NA,8,9.25,9.5,"Cantonese"
21000137,7.2,9.25,9.4,NA,NA,NA,7.5,7.75,9.5,"Cantonese"
21000187,7,8.75,6.8,NA,NA,NA,8.75,7.5,9,"Cantonese"
21000217,6.8,8.5,7.6,NA,NA,NA,8.5,8.25,9,"Cantonese"
21000370,6.8,8.5,9,NA,NA,NA,8.25,8.75,9.5,"Cantonese"
21000453,8.2,9.25,9,NA,NA,NA,8.25,8,10,"Cantonese"
21000605,7.4,9.25,8,NA,NA,NA,5.5,8,9,"Cantonese"
21001629,6,8.25,8.6,NA,NA,NA,4.5,8,9.5,"Cantonese"
21001896,7.2,9.5,7.6,NA,NA,NA,7.75,9,9.75,"Cantonese"
21001928,NA,7.75,8.8,NA,NA,NA,7.5,7.5,9.75,"Cantonese"
21001978,8.2,7.75,7,NA,NA,NA,NA,NA,NA,"Cantonese"
21002463,6.6,9.25,6,NA,NA,NA,6.5,9,10,"Cantonese"
21003250,8.4,9.25,8.4,NA,NA,NA,8,8.75,9.25,"Cantonese"
21003330,7.2,8.5,7.8,NA,NA,NA,8.25,8.75,9.25,"Cantonese"
21003534,7.6,9,7.6,NA,NA,NA,5.75,6,8.25,"Cantonese"
21005271,6.8,8.75,3.2,NA,NA,NA,6.25,6.75,7.75,"Cantonese"
21005760,8,8.5,8.4,NA,NA,NA,NA,NA,NA,"Cantonese"
21005775,7.6,9.25,5.6,NA,NA,NA,7,7.5,8.25,"Cantonese"
21005871,8.4,9,7.6,NA,NA,NA,8.25,8,8.75,"Cantonese"
21006432,8.4,9.25,7.6,NA,NA,NA,7.25,8,8.25,"Cantonese"
21006535,8.2,8.75,7.6,NA,NA,NA,6,7.5,8.25,"Cantonese"
21006885,6.6,9,8,NA,NA,NA,5.25,8.75,9.25,"Cantonese"
21007123,6.8,8.5,5.6,NA,NA,NA,8,7.75,8.75,"Cantonese"
21007361,6,7.5,3.6,NA,NA,NA,6.75,7.75,7.75,"Cantonese"
21007495,5,8.5,4.2,NA,NA,NA,6.25,7.25,9.5,"Cantonese"
21007573,6.8,8.75,7.2,NA,NA,NA,8.75,8.25,9.5,"Cantonese"
21007671,7.6,9.25,8.4,NA,NA,NA,7.5,7,8.5,"Cantonese"
21007878,6.8,8.75,6.2,NA,NA,NA,NA,NA,NA,"Cantonese"
21007912,7.2,9,9.6,NA,NA,NA,8.25,9,9.25,"Cantonese"
21007980,7.4,8.75,8,NA,NA,NA,7.5,8.25,9.25,"Cantonese"
21007997,7.8,9,5.4,NA,NA,NA,3.75,6,7.25,"Cantonese"
21008024,7.6,9.25,9,NA,NA,NA,8.75,8.25,9.5,"Cantonese"
21008121,8.2,9.25,7,NA,NA,NA,7.75,8.25,8.25,"Cantonese"
21008155,8,9.5,8.2,NA,NA,NA,7.5,8,8.75,"Cantonese"
21008161,8,9.5,8.8,NA,NA,NA,7.25,7.25,9,"Cantonese"
21008162,8.2,9.5,8.8,NA,NA,NA,8.25,8.5,9.5,"Cantonese"
21008235,7.4,9.5,8.4,NA,NA,NA,8.25,8,7.25,"Cantonese"
21008258,8,8.75,6.8,NA,NA,NA,6,7.5,9,"Cantonese"
21008351,8.4,9.25,6.8,NA,NA,NA,7.5,8.75,9,"Cantonese"
21008537,6.2,9,8,NA,NA,NA,7.75,8.25,9,"Cantonese"
21008674,8.2,8.75,7.4,NA,NA,NA,9.75,9.5,NA,"Cantonese"
21008738,7,9.5,8.8,NA,NA,NA,9.25,9,10,"Cantonese"
21009317,8.2,8.75,8.4,NA,NA,NA,8.5,8.5,8.75,"Cantonese"
21009368,6.6,8.75,9.4,NA,NA,NA,7.5,8.25,9,"Cantonese"
21009427,6.2,8,8.6,NA,NA,NA,7.5,8.25,8.75,"Cantonese"
21009455,8.6,8.75,7.6,NA,NA,NA,NA,NA,NA,"Cantonese"
21009481,4.2,9,5.8,NA,NA,NA,7.25,7.75,8.5,"Cantonese"
21009540,6,8.25,4.8,NA,NA,NA,5.5,7.5,7.25,"Cantonese"
21010860,6.6,8.75,5.6,NA,NA,NA,8.75,7.75,9.25,"Cantonese"
21011052,8,9,8,NA,NA,NA,5.75,7,8.75,"Cantonese"
21011311,6.6,9,7.8,NA,NA,NA,7.25,8.25,8.75,"Cantonese"
21011498,7.8,9,7.6,NA,NA,NA,6,7.75,8.75,"Cantonese"
21011660,7.2,8,7.8,NA,NA,NA,5.75,6.5,8.75,"Cantonese"
21012032,7.2,8.75,7.4,NA,NA,NA,8.75,7.5,9.25,"Cantonese"
21012042,8,8.5,6.6,NA,NA,NA,7,6.75,8.25,"Cantonese"
21012052,6.6,8,6,NA,NA,NA,5.5,5,8,"Cantonese"
21012112,5.4,8.5,5.2,NA,NA,NA,8.5,7.5,8,"Cantonese"
21012158,8,9.25,7.6,6.75,6.5,6.75,NA,NA,NA,"Cantonese"
21012167,6.6,8.75,5.8,NA,NA,NA,7.25,7.25,8.25,"Cantonese"
21012229,7.2,9,7.4,NA,NA,NA,7.5,7.5,9.25,"Cantonese"
21012320,6.8,6.75,8.6,6.25,7.75,5.75,NA,NA,NA,"Cantonese"
21012402,6,7.75,6.2,NA,NA,NA,4.75,5.25,NA,"Cantonese"
21013364,8.4,8.5,7.6,8.75,7,8.25,NA,NA,NA,"Cantonese"
